scope_type,scope_value,scope_label,model_id,model_label,template_name,template_label,accuracy_pct,subject_set_id,subject_name
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,85.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,86.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,89.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,88.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,77.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,77.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,85.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,85.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,86.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,85.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,76.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,86.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,77.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,89.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,85.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,85.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,86.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,85.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,86.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,86.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,86.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,77.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,79.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,78.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,76.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,80.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,85.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,81.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,82.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,83.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
mmlu_subject_expanded,conceptual_physics,MMLU_S2 (conceptual_physics),openai/gpt-4o-mini,GPT-4o-mini,order_phrasing_variation,T4 Order/Phrasing,84.0,MMLU_S2,conceptual_physics
