scope_type,scope_value,scope_label,template_name,template_label,model_id,model_label,rank_position,probability,subject_set_id,subject_name
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,2,0.686,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.306,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.004,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.004,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,3,0.008,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.671,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.321,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.325,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.675,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,1,0.027,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.972,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.001,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,2,0.866,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.028,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.031,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.075,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,3,0.095,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.35,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.555,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,4,0.012,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.618,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.37,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,1,0.276,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.717,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.007,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,2,0.656,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.28,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.064,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,3,0.068,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.003,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.06,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.869,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.94,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.06,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,1,0.238,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.757,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.005,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,2,0.707,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.236,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.003,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.054,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,3,0.053,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.007,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.189,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.751,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,4,0.002,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.808,MMLU_S3,high_school_world_history
mmlu_subject_expanded,high_school_world_history,MMLU_S3 (high_school_world_history),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.19,MMLU_S3,high_school_world_history
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,1,0.004,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.996,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,2,0.932,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.004,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.032,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.032,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,3,0.054,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.517,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.429,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,4,0.01,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.451,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.539,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,1.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,2,0.993,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.007,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,3,0.007,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.197,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.796,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.803,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.197,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,1,0.001,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.999,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,2,0.98,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.001,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.019,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,3,0.019,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.025,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.956,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.975,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.025,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,1,0.001,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.999,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,2,0.999,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.001,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,3,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.35,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.65,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.65,MMLU_S4,philosophy
mmlu_subject_expanded,philosophy,MMLU_S4 (philosophy),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.35,MMLU_S4,philosophy
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,1,0.502,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.498,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,2,0.494,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.5,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.001,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.005,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,3,0.004,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.002,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.403,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.591,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.596,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.404,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,1,0.673,MMLU_S5,sociology
mmlu_subject_expanded,sociology,MMLU_S5 (sociology),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.327,MMLU_S5,sociology
