dataset,dataset_label,model_id,model_label,template_name,template_label,accuracy_pct
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,97.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,97.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,97.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,91.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,97.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,97.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,91.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,91.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,91.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,97.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,96.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,92.66666666666666
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.33333333333333
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,93.0
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.66666666666667
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,94.33333333333334
arc_challenge,ARC-Challenge,google/gemini-2.0-flash-001,Gemini-2.0-flash,order_phrasing_variation,Order/Phrasing,95.33333333333334
