scope_type,scope_value,scope_label,model_id,model_label,template_name,template_label,accuracy_pct
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,89.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,80.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,90.66666666666666
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,89.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,89.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,90.66666666666666
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,89.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,89.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,80.66666666666666
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,90.66666666666666
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,89.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,80.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,89.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,82.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,83.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,81.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,88.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.66666666666667
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,86.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,80.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,87.33333333333333
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,84.0
dataset,arc_challenge,ARC-Challenge,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,natural_style,T3 Natural,85.33333333333334
