request_id,item_id,dataset,subject,split,template_name,messages,metadata,model_id,raw_response
mmlu_high_school_world_history_0103__benchmark_style,mmlu_high_school_world_history_0103,mmlu,high_school_world_history,test,benchmark_style,"[{'role': 'user', 'content': 'Choose the best answer to the following multiple-choice question.\n\nQuestion:\nThis question refers to the following information.\n""After the Tencteri came, in former days, the Bructeri; but the general account now is, that the Chamavi and Angrivarii entered their settlements, drove them out and utterly exterminated them with the common help of the [neighboring] tribes, either from hatred of their tyranny, or from the attractions of plunder, or from heaven\'s [favorable] regard for us. It did not even grudge us the spectacle of the conflict. More than sixty thousand fell, not beneath the Roman arms and weapons, but, grander far, before our delighted eyes. May the tribes, I pray, ever retain if not love for us, at least hatred for each other; for while the destinies of empire hurry us on, fortune can give no greater boon than discord among our foes.""\nGermania, Publius Cornelius Tacitus, ca. 98 C.E.\nThe views expressed in the excerpt are best seen as evidence of which of the following in Roman society?\n\nOptions:\nA. Disgust for barbarian peoples\nB. Concern about barbarian attacks\nC. Absence of Stoicism among the aristocracy\nD. Maintenance of large armies'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,A
mmlu_high_school_world_history_0103__natural_style,mmlu_high_school_world_history_0103,mmlu,high_school_world_history,test,natural_style,"[{'role': 'user', 'content': 'I have a multiple-choice question for you.\n\nThis question refers to the following information.\n""After the Tencteri came, in former days, the Bructeri; but the general account now is, that the Chamavi and Angrivarii entered their settlements, drove them out and utterly exterminated them with the common help of the [neighboring] tribes, either from hatred of their tyranny, or from the attractions of plunder, or from heaven\'s [favorable] regard for us. It did not even grudge us the spectacle of the conflict. More than sixty thousand fell, not beneath the Roman arms and weapons, but, grander far, before our delighted eyes. May the tribes, I pray, ever retain if not love for us, at least hatred for each other; for while the destinies of empire hurry us on, fortune can give no greater boon than discord among our foes.""\nGermania, Publius Cornelius Tacitus, ca. 98 C.E.\nThe views expressed in the excerpt are best seen as evidence of which of the following in Roman society?\n\nA. Disgust for barbarian peoples\nB. Concern about barbarian attacks\nC. Absence of Stoicism among the aristocracy\nD. Maintenance of large armies\n\nWhich option do you think is correct?'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,A
mmlu_high_school_world_history_0103__order_phrasing_variation,mmlu_high_school_world_history_0103,mmlu,high_school_world_history,test,order_phrasing_variation,"[{'role': 'user', 'content': 'Consider the following question.\n\nThis question refers to the following information.\n""After the Tencteri came, in former days, the Bructeri; but the general account now is, that the Chamavi and Angrivarii entered their settlements, drove them out and utterly exterminated them with the common help of the [neighboring] tribes, either from hatred of their tyranny, or from the attractions of plunder, or from heaven\'s [favorable] regard for us. It did not even grudge us the spectacle of the conflict. More than sixty thousand fell, not beneath the Roman arms and weapons, but, grander far, before our delighted eyes. May the tribes, I pray, ever retain if not love for us, at least hatred for each other; for while the destinies of empire hurry us on, fortune can give no greater boon than discord among our foes.""\nGermania, Publius Cornelius Tacitus, ca. 98 C.E.\nThe views expressed in the excerpt are best seen as evidence of which of the following in Roman society?\n\nA. Disgust for barbarian peoples\nB. Concern about barbarian attacks\nC. Absence of Stoicism among the aristocracy\nD. Maintenance of large armies\n\nFrom the four options above, select the best answer.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,A
mmlu_high_school_world_history_0104__minimal_instruction,mmlu_high_school_world_history_0104,mmlu,high_school_world_history,test,minimal_instruction,"[{'role': 'user', 'content': ""This question refers to the following information.\nAlthough in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward.\n—Robert K. Massie, Peter the Great: His Life and World\nWhat term best describes Peter the Great's ruling style as described in the passage?\n\nA. Egalitarian\nB. Absolutist\nC. Republican\nD. Theocratic\n\nSelect one option.""}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,B
mmlu_high_school_world_history_0104__benchmark_style,mmlu_high_school_world_history_0104,mmlu,high_school_world_history,test,benchmark_style,"[{'role': 'user', 'content': ""Choose the best answer to the following multiple-choice question.\n\nQuestion:\nThis question refers to the following information.\nAlthough in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward.\n—Robert K. Massie, Peter the Great: His Life and World\nWhat term best describes Peter the Great's ruling style as described in the passage?\n\nOptions:\nA. Egalitarian\nB. Absolutist\nC. Republican\nD. Theocratic""}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,B
mmlu_high_school_world_history_0104__natural_style,mmlu_high_school_world_history_0104,mmlu,high_school_world_history,test,natural_style,"[{'role': 'user', 'content': ""I have a multiple-choice question for you.\n\nThis question refers to the following information.\nAlthough in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward.\n—Robert K. Massie, Peter the Great: His Life and World\nWhat term best describes Peter the Great's ruling style as described in the passage?\n\nA. Egalitarian\nB. Absolutist\nC. Republican\nD. Theocratic\n\nWhich option do you think is correct?""}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,B
mmlu_high_school_world_history_0104__order_phrasing_variation,mmlu_high_school_world_history_0104,mmlu,high_school_world_history,test,order_phrasing_variation,"[{'role': 'user', 'content': ""Consider the following question.\n\nThis question refers to the following information.\nAlthough in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward.\n—Robert K. Massie, Peter the Great: His Life and World\nWhat term best describes Peter the Great's ruling style as described in the passage?\n\nA. Egalitarian\nB. Absolutist\nC. Republican\nD. Theocratic\n\nFrom the four options above, select the best answer.""}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,B
mmlu_high_school_world_history_0105__minimal_instruction,mmlu_high_school_world_history_0105,mmlu,high_school_world_history,test,minimal_instruction,"[{'role': 'user', 'content': 'This question refers to the following information.\nBut the decline of Rome was the natural and inevitable effect of immoderate greatness. Prosperity ripened the principle of decay; the causes of destruction multiplied with the extent of conquest; and, as soon as time or accident had removed the artificial supports, the stupendous fabric yielded to the pressure of its own weight. . . . The victorious legions, who, in distant wars, acquired the vices of strangers and mercenaries, first oppressed the freedom of the republic, and afterwards violated the majesty of the purple. The emperors, anxious for their personal safety and the public peace, were reduced to the base expedient of corrupting the discipline which rendered them alike formidable to their sovereign and to the enemy; the vigour of the military . . . was relaxed . . . ; and the Roman world was overwhelmed by a deluge of Barbarians.\n—Adapted from Decline and Fall of the Roman Empire, by Edward Gibbon\nThe decline of the Roman Empire and that of its Chinese counterpart resulted in which of the following?\n\nA. A decline in the appeal of religions of salvation\nB. A shift from trade along the Silk Roads to sea routes in the Indian Ocean\nC. An increased importance of the role of the father as the head of the household\nD. A decline in the rights of women\n\nSelect one option.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,D
mmlu_high_school_world_history_0105__benchmark_style,mmlu_high_school_world_history_0105,mmlu,high_school_world_history,test,benchmark_style,"[{'role': 'user', 'content': 'Choose the best answer to the following multiple-choice question.\n\nQuestion:\nThis question refers to the following information.\nBut the decline of Rome was the natural and inevitable effect of immoderate greatness. Prosperity ripened the principle of decay; the causes of destruction multiplied with the extent of conquest; and, as soon as time or accident had removed the artificial supports, the stupendous fabric yielded to the pressure of its own weight. . . . The victorious legions, who, in distant wars, acquired the vices of strangers and mercenaries, first oppressed the freedom of the republic, and afterwards violated the majesty of the purple. The emperors, anxious for their personal safety and the public peace, were reduced to the base expedient of corrupting the discipline which rendered them alike formidable to their sovereign and to the enemy; the vigour of the military . . . was relaxed . . . ; and the Roman world was overwhelmed by a deluge of Barbarians.\n—Adapted from Decline and Fall of the Roman Empire, by Edward Gibbon\nThe decline of the Roman Empire and that of its Chinese counterpart resulted in which of the following?\n\nOptions:\nA. A decline in the appeal of religions of salvation\nB. A shift from trade along the Silk Roads to sea routes in the Indian Ocean\nC. An increased importance of the role of the father as the head of the household\nD. A decline in the rights of women'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,D
mmlu_high_school_world_history_0105__natural_style,mmlu_high_school_world_history_0105,mmlu,high_school_world_history,test,natural_style,"[{'role': 'user', 'content': 'I have a multiple-choice question for you.\n\nThis question refers to the following information.\nBut the decline of Rome was the natural and inevitable effect of immoderate greatness. Prosperity ripened the principle of decay; the causes of destruction multiplied with the extent of conquest; and, as soon as time or accident had removed the artificial supports, the stupendous fabric yielded to the pressure of its own weight. . . . The victorious legions, who, in distant wars, acquired the vices of strangers and mercenaries, first oppressed the freedom of the republic, and afterwards violated the majesty of the purple. The emperors, anxious for their personal safety and the public peace, were reduced to the base expedient of corrupting the discipline which rendered them alike formidable to their sovereign and to the enemy; the vigour of the military . . . was relaxed . . . ; and the Roman world was overwhelmed by a deluge of Barbarians.\n—Adapted from Decline and Fall of the Roman Empire, by Edward Gibbon\nThe decline of the Roman Empire and that of its Chinese counterpart resulted in which of the following?\n\nA. A decline in the appeal of religions of salvation\nB. A shift from trade along the Silk Roads to sea routes in the Indian Ocean\nC. An increased importance of the role of the father as the head of the household\nD. A decline in the rights of women\n\nWhich option do you think is correct?'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,D
mmlu_high_school_world_history_0105__order_phrasing_variation,mmlu_high_school_world_history_0105,mmlu,high_school_world_history,test,order_phrasing_variation,"[{'role': 'user', 'content': 'Consider the following question.\n\nThis question refers to the following information.\nBut the decline of Rome was the natural and inevitable effect of immoderate greatness. Prosperity ripened the principle of decay; the causes of destruction multiplied with the extent of conquest; and, as soon as time or accident had removed the artificial supports, the stupendous fabric yielded to the pressure of its own weight. . . . The victorious legions, who, in distant wars, acquired the vices of strangers and mercenaries, first oppressed the freedom of the republic, and afterwards violated the majesty of the purple. The emperors, anxious for their personal safety and the public peace, were reduced to the base expedient of corrupting the discipline which rendered them alike formidable to their sovereign and to the enemy; the vigour of the military . . . was relaxed . . . ; and the Roman world was overwhelmed by a deluge of Barbarians.\n—Adapted from Decline and Fall of the Roman Empire, by Edward Gibbon\nThe decline of the Roman Empire and that of its Chinese counterpart resulted in which of the following?\n\nA. A decline in the appeal of religions of salvation\nB. A shift from trade along the Silk Roads to sea routes in the Indian Ocean\nC. An increased importance of the role of the father as the head of the household\nD. A decline in the rights of women\n\nFrom the four options above, select the best answer.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,D
mmlu_high_school_world_history_0106__minimal_instruction,mmlu_high_school_world_history_0106,mmlu,high_school_world_history,test,minimal_instruction,"[{'role': 'user', 'content': 'This question refers to the following information.\nAlthough in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward.\n—Robert K. Massie, Peter the Great: His Life and World\nWhen Peter the Great ruled Russia, he continued the practice of which of the following?\n\nA. Decentralization of power\nB. Isolationism\nC. Serfdom\nD. Reform\n\nSelect one option.'}]",{'gold_answer': 'C'},google/gemini-2.0-flash-001,C
mmlu_high_school_world_history_0106__benchmark_style,mmlu_high_school_world_history_0106,mmlu,high_school_world_history,test,benchmark_style,"[{'role': 'user', 'content': 'Choose the best answer to the following multiple-choice question.\n\nQuestion:\nThis question refers to the following information.\nAlthough in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward.\n—Robert K. Massie, Peter the Great: His Life and World\nWhen Peter the Great ruled Russia, he continued the practice of which of the following?\n\nOptions:\nA. Decentralization of power\nB. Isolationism\nC. Serfdom\nD. Reform'}]",{'gold_answer': 'C'},google/gemini-2.0-flash-001,C
mmlu_high_school_world_history_0106__natural_style,mmlu_high_school_world_history_0106,mmlu,high_school_world_history,test,natural_style,"[{'role': 'user', 'content': 'I have a multiple-choice question for you.\n\nThis question refers to the following information.\nAlthough in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward.\n—Robert K. Massie, Peter the Great: His Life and World\nWhen Peter the Great ruled Russia, he continued the practice of which of the following?\n\nA. Decentralization of power\nB. Isolationism\nC. Serfdom\nD. Reform\n\nWhich option do you think is correct?'}]",{'gold_answer': 'C'},google/gemini-2.0-flash-001,C
mmlu_high_school_world_history_0106__order_phrasing_variation,mmlu_high_school_world_history_0106,mmlu,high_school_world_history,test,order_phrasing_variation,"[{'role': 'user', 'content': 'Consider the following question.\n\nThis question refers to the following information.\nAlthough in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward.\n—Robert K. Massie, Peter the Great: His Life and World\nWhen Peter the Great ruled Russia, he continued the practice of which of the following?\n\nA. Decentralization of power\nB. Isolationism\nC. Serfdom\nD. Reform\n\nFrom the four options above, select the best answer.'}]",{'gold_answer': 'C'},google/gemini-2.0-flash-001,C
mmlu_high_school_world_history_0107__minimal_instruction,mmlu_high_school_world_history_0107,mmlu,high_school_world_history,test,minimal_instruction,"[{'role': 'user', 'content': 'This question refers to the following information.\nSeizing me, he led me down to the House of Darkness…\nTo the house where those who enter do not come out,\nAlong the road of no return,\nTo the house where those who dwell, do without light,\nWhere dirt is their drink, their food is of clay…\nWhere light cannot be seen. They dwell in the dark,\nAnd upon the door and bolt, there lies dust.\nfrom Tablet VII, The Epic of Gilgamesh, Sumeria, ca. 2100 B.C.E.\nTruth is good and its worth is lasting.\nIt has not been disturbed since the day of its creator,\nWhereas he who transgresses its ordinances is punished.\nIt lies as a path in front of even him who knows nothing.\nWrongdoing has never yet brought its venture to port…\nThose whom the gods guide cannot lose themselves.\nThose to whom they forbid passage will not be able to cross the river of life.\nfrom The Maxims of Ptahhotep, Egypt, ca. 2400 B.C.E.\nThe tone of the second text best reflects which of the following hypotheses about the influence of religious beliefs on ancient societies?\n\nA. Ancient Egyptian society held compassion up as the highest virtue.\nB. Ancient Egyptians believed that moral behavior affected one\'s fate after death.\nC. Ancient Egyptian clergy promoted a strict ""eye for an eye"" code of ethics.\nD. Ancient Egyptian worshippers committed to an elaborate set of rituals and offerings.\n\nSelect one option.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,B
mmlu_high_school_world_history_0107__benchmark_style,mmlu_high_school_world_history_0107,mmlu,high_school_world_history,test,benchmark_style,"[{'role': 'user', 'content': 'Choose the best answer to the following multiple-choice question.\n\nQuestion:\nThis question refers to the following information.\nSeizing me, he led me down to the House of Darkness…\nTo the house where those who enter do not come out,\nAlong the road of no return,\nTo the house where those who dwell, do without light,\nWhere dirt is their drink, their food is of clay…\nWhere light cannot be seen. They dwell in the dark,\nAnd upon the door and bolt, there lies dust.\nfrom Tablet VII, The Epic of Gilgamesh, Sumeria, ca. 2100 B.C.E.\nTruth is good and its worth is lasting.\nIt has not been disturbed since the day of its creator,\nWhereas he who transgresses its ordinances is punished.\nIt lies as a path in front of even him who knows nothing.\nWrongdoing has never yet brought its venture to port…\nThose whom the gods guide cannot lose themselves.\nThose to whom they forbid passage will not be able to cross the river of life.\nfrom The Maxims of Ptahhotep, Egypt, ca. 2400 B.C.E.\nThe tone of the second text best reflects which of the following hypotheses about the influence of religious beliefs on ancient societies?\n\nOptions:\nA. Ancient Egyptian society held compassion up as the highest virtue.\nB. Ancient Egyptians believed that moral behavior affected one\'s fate after death.\nC. Ancient Egyptian clergy promoted a strict ""eye for an eye"" code of ethics.\nD. Ancient Egyptian worshippers committed to an elaborate set of rituals and offerings.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,B
mmlu_high_school_world_history_0107__natural_style,mmlu_high_school_world_history_0107,mmlu,high_school_world_history,test,natural_style,"[{'role': 'user', 'content': 'I have a multiple-choice question for you.\n\nThis question refers to the following information.\nSeizing me, he led me down to the House of Darkness…\nTo the house where those who enter do not come out,\nAlong the road of no return,\nTo the house where those who dwell, do without light,\nWhere dirt is their drink, their food is of clay…\nWhere light cannot be seen. They dwell in the dark,\nAnd upon the door and bolt, there lies dust.\nfrom Tablet VII, The Epic of Gilgamesh, Sumeria, ca. 2100 B.C.E.\nTruth is good and its worth is lasting.\nIt has not been disturbed since the day of its creator,\nWhereas he who transgresses its ordinances is punished.\nIt lies as a path in front of even him who knows nothing.\nWrongdoing has never yet brought its venture to port…\nThose whom the gods guide cannot lose themselves.\nThose to whom they forbid passage will not be able to cross the river of life.\nfrom The Maxims of Ptahhotep, Egypt, ca. 2400 B.C.E.\nThe tone of the second text best reflects which of the following hypotheses about the influence of religious beliefs on ancient societies?\n\nA. Ancient Egyptian society held compassion up as the highest virtue.\nB. Ancient Egyptians believed that moral behavior affected one\'s fate after death.\nC. Ancient Egyptian clergy promoted a strict ""eye for an eye"" code of ethics.\nD. Ancient Egyptian worshippers committed to an elaborate set of rituals and offerings.\n\nWhich option do you think is correct?'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,B
mmlu_high_school_world_history_0107__order_phrasing_variation,mmlu_high_school_world_history_0107,mmlu,high_school_world_history,test,order_phrasing_variation,"[{'role': 'user', 'content': 'Consider the following question.\n\nThis question refers to the following information.\nSeizing me, he led me down to the House of Darkness…\nTo the house where those who enter do not come out,\nAlong the road of no return,\nTo the house where those who dwell, do without light,\nWhere dirt is their drink, their food is of clay…\nWhere light cannot be seen. They dwell in the dark,\nAnd upon the door and bolt, there lies dust.\nfrom Tablet VII, The Epic of Gilgamesh, Sumeria, ca. 2100 B.C.E.\nTruth is good and its worth is lasting.\nIt has not been disturbed since the day of its creator,\nWhereas he who transgresses its ordinances is punished.\nIt lies as a path in front of even him who knows nothing.\nWrongdoing has never yet brought its venture to port…\nThose whom the gods guide cannot lose themselves.\nThose to whom they forbid passage will not be able to cross the river of life.\nfrom The Maxims of Ptahhotep, Egypt, ca. 2400 B.C.E.\nThe tone of the second text best reflects which of the following hypotheses about the influence of religious beliefs on ancient societies?\n\nA. Ancient Egyptian society held compassion up as the highest virtue.\nB. Ancient Egyptians believed that moral behavior affected one\'s fate after death.\nC. Ancient Egyptian clergy promoted a strict ""eye for an eye"" code of ethics.\nD. Ancient Egyptian worshippers committed to an elaborate set of rituals and offerings.\n\nFrom the four options above, select the best answer.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,B
mmlu_high_school_world_history_0108__minimal_instruction,mmlu_high_school_world_history_0108,mmlu,high_school_world_history,test,minimal_instruction,"[{'role': 'user', 'content': 'This question refers to the following information.\nOh, shame on you, poor Winter King!\nWhat\'s this that you have done?\nIs \'t not a very naughty thing\nTo snatch the kaiser\'s crown?\nNow you will have to stay away\nAlike from Rhine and Prague,\nAnd more than that-shame and dismay\nYour days and nights will plague.\nRight well you knew, and all the world,\nRight well they know this thing,\nThat Ferdinand alone can be\nBohemia\'s lawful king.\nSo come, dear Fritz, rouse up and go\nTo Ferdinand, your king,\nAnd beg him graciously to show\nFull pardon for your sin.\n""Poor Winter King,"" seventeenth-century song\nWhich of the following best explains why the narrator mentions ""Rhine and Prague""?\n\nA. They are destinations for the Winter King\'s planned pilgrimage.\nB. These are lands that the Winter King lost in battle.\nC. Because these were strongholds of the Holy Roman Empire, the narrator warns the Winter King to stay away.\nD. They are significant military posts within the borders of the Holy Roman Empire.\n\nSelect one option.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,C
mmlu_high_school_world_history_0108__benchmark_style,mmlu_high_school_world_history_0108,mmlu,high_school_world_history,test,benchmark_style,"[{'role': 'user', 'content': 'Choose the best answer to the following multiple-choice question.\n\nQuestion:\nThis question refers to the following information.\nOh, shame on you, poor Winter King!\nWhat\'s this that you have done?\nIs \'t not a very naughty thing\nTo snatch the kaiser\'s crown?\nNow you will have to stay away\nAlike from Rhine and Prague,\nAnd more than that-shame and dismay\nYour days and nights will plague.\nRight well you knew, and all the world,\nRight well they know this thing,\nThat Ferdinand alone can be\nBohemia\'s lawful king.\nSo come, dear Fritz, rouse up and go\nTo Ferdinand, your king,\nAnd beg him graciously to show\nFull pardon for your sin.\n""Poor Winter King,"" seventeenth-century song\nWhich of the following best explains why the narrator mentions ""Rhine and Prague""?\n\nOptions:\nA. They are destinations for the Winter King\'s planned pilgrimage.\nB. These are lands that the Winter King lost in battle.\nC. Because these were strongholds of the Holy Roman Empire, the narrator warns the Winter King to stay away.\nD. They are significant military posts within the borders of the Holy Roman Empire.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,C
mmlu_high_school_world_history_0108__natural_style,mmlu_high_school_world_history_0108,mmlu,high_school_world_history,test,natural_style,"[{'role': 'user', 'content': 'I have a multiple-choice question for you.\n\nThis question refers to the following information.\nOh, shame on you, poor Winter King!\nWhat\'s this that you have done?\nIs \'t not a very naughty thing\nTo snatch the kaiser\'s crown?\nNow you will have to stay away\nAlike from Rhine and Prague,\nAnd more than that-shame and dismay\nYour days and nights will plague.\nRight well you knew, and all the world,\nRight well they know this thing,\nThat Ferdinand alone can be\nBohemia\'s lawful king.\nSo come, dear Fritz, rouse up and go\nTo Ferdinand, your king,\nAnd beg him graciously to show\nFull pardon for your sin.\n""Poor Winter King,"" seventeenth-century song\nWhich of the following best explains why the narrator mentions ""Rhine and Prague""?\n\nA. They are destinations for the Winter King\'s planned pilgrimage.\nB. These are lands that the Winter King lost in battle.\nC. Because these were strongholds of the Holy Roman Empire, the narrator warns the Winter King to stay away.\nD. They are significant military posts within the borders of the Holy Roman Empire.\n\nWhich option do you think is correct?'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,C
mmlu_high_school_world_history_0108__order_phrasing_variation,mmlu_high_school_world_history_0108,mmlu,high_school_world_history,test,order_phrasing_variation,"[{'role': 'user', 'content': 'Consider the following question.\n\nThis question refers to the following information.\nOh, shame on you, poor Winter King!\nWhat\'s this that you have done?\nIs \'t not a very naughty thing\nTo snatch the kaiser\'s crown?\nNow you will have to stay away\nAlike from Rhine and Prague,\nAnd more than that-shame and dismay\nYour days and nights will plague.\nRight well you knew, and all the world,\nRight well they know this thing,\nThat Ferdinand alone can be\nBohemia\'s lawful king.\nSo come, dear Fritz, rouse up and go\nTo Ferdinand, your king,\nAnd beg him graciously to show\nFull pardon for your sin.\n""Poor Winter King,"" seventeenth-century song\nWhich of the following best explains why the narrator mentions ""Rhine and Prague""?\n\nA. They are destinations for the Winter King\'s planned pilgrimage.\nB. These are lands that the Winter King lost in battle.\nC. Because these were strongholds of the Holy Roman Empire, the narrator warns the Winter King to stay away.\nD. They are significant military posts within the borders of the Holy Roman Empire.\n\nFrom the four options above, select the best answer.'}]",{'gold_answer': 'B'},google/gemini-2.0-flash-001,C
mmlu_high_school_world_history_0109__minimal_instruction,mmlu_high_school_world_history_0109,mmlu,high_school_world_history,test,minimal_instruction,"[{'role': 'user', 'content': 'This question refers to the following information.\n""My little homestead in the city, which I recently insured for ￡2,000 would no doubt have shared the common fate, as the insurance companies will not make good that which is destroyed by the Queen\'s enemies. And although I have a farm of 50 acres close to the town, no doubt the crops and premises would have been destroyed. In fact, this has already partly been the case, and I am now suing the Government for damages done by a contingent of 1,500 natives that have recently encamped not many hundred yards from the place, who have done much damage all around.""\nLetter from a British citizen to his sister during the Anglo-Zulu War, South Africa, 1879\nIncidents such as those described by the author of the letter were used by the British government to do which of the following?\n\nA. Issue a casus belli to go to war with the Kingdom of Zulu\nB. Tax the Zulu kingdom to cover damages attributed to them\nC. Sever its responsibility to protect citizens who chose to live in South Africa\nD. Liberate the Zulus from British colonialism\n\nSelect one option.'}]",{'gold_answer': 'A'},google/gemini-2.0-flash-001,A
mmlu_high_school_world_history_0109__benchmark_style,mmlu_high_school_world_history_0109,mmlu,high_school_world_history,test,benchmark_style,"[{'role': 'user', 'content': 'Choose the best answer to the following multiple-choice question.\n\nQuestion:\nThis question refers to the following information.\n""My little homestead in the city, which I recently insured for ￡2,000 would no doubt have shared the common fate, as the insurance companies will not make good that which is destroyed by the Queen\'s enemies. And although I have a farm of 50 acres close to the town, no doubt the crops and premises would have been destroyed. In fact, this has already partly been the case, and I am now suing the Government for damages done by a contingent of 1,500 natives that have recently encamped not many hundred yards from the place, who have done much damage all around.""\nLetter from a British citizen to his sister during the Anglo-Zulu War, South Africa, 1879\nIncidents such as those described by the author of the letter were used by the British government to do which of the following?\n\nOptions:\nA. Issue a casus belli to go to war with the Kingdom of Zulu\nB. Tax the Zulu kingdom to cover damages attributed to them\nC. Sever its responsibility to protect citizens who chose to live in South Africa\nD. Liberate the Zulus from British colonialism'}]",{'gold_answer': 'A'},google/gemini-2.0-flash-001,A
mmlu_high_school_world_history_0109__natural_style,mmlu_high_school_world_history_0109,mmlu,high_school_world_history,test,natural_style,"[{'role': 'user', 'content': 'I have a multiple-choice question for you.\n\nThis question refers to the following information.\n""My little homestead in the city, which I recently insured for ￡2,000 would no doubt have shared the common fate, as the insurance companies will not make good that which is destroyed by the Queen\'s enemies. And although I have a farm of 50 acres close to the town, no doubt the crops and premises would have been destroyed. In fact, this has already partly been the case, and I am now suing the Government for damages done by a contingent of 1,500 natives that have recently encamped not many hundred yards from the place, who have done much damage all around.""\nLetter from a British citizen to his sister during the Anglo-Zulu War, South Africa, 1879\nIncidents such as those described by the author of the letter were used by the British government to do which of the following?\n\nA. Issue a casus belli to go to war with the Kingdom of Zulu\nB. Tax the Zulu kingdom to cover damages attributed to them\nC. Sever its responsibility to protect citizens who chose to live in South Africa\nD. Liberate the Zulus from British colonialism\n\nWhich option do you think is correct?'}]",{'gold_answer': 'A'},google/gemini-2.0-flash-001,A
