scope_type,scope_value,scope_label,template_name,template_label,model_id,model_label,rank_position,probability,subject_set_id,subject_name
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.1,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.873,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.9,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.1,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,1,0.045,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.951,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.001,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.003,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,2,0.644,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.043,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.081,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.232,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,3,0.266,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.006,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.32,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.408,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,4,0.045,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.598,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.357,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,1,0.363,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.635,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.002,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,2,0.596,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.348,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.003,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.053,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,3,0.041,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.017,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.192,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.75,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.805,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.195,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,1,0.334,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.626,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.04,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,2,0.476,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.299,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.001,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.224,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,3,0.19,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.075,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.044,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.691,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.955,MMLU_S3,college_medicine
mmlu_subject,college_medicine,MMLU_S3 (college_medicine),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.045,MMLU_S3,college_medicine
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.999,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,2,0.276,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.048,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.675,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,3,0.539,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.18,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.281,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,4,0.185,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.772,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.043,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,1.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,2,0.494,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.002,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.504,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,3,0.499,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.027,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.474,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,4,0.007,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.971,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.022,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,1,0.007,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.993,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,2,0.81,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.007,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.028,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.155,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,3,0.168,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.252,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.58,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,4,0.015,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.72,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.265,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,1.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,2,0.75,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.041,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.209,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,3,0.207,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.236,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.557,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,4,0.043,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.723,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.234,MMLU_S4,high_school_physics
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,1,0.05,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.802,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.001,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.147,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,2,0.208,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.151,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.058,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.583,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,3,0.398,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.045,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.341,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.216,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,4,0.344,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.002,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.6,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.054,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,1,0.05,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.791,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.001,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.158,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,2,0.333,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.149,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.029,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.489,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,3,0.516,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.057,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.146,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.281,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,4,0.101,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.003,MMLU_S5,philosophy
